,tfidf_kmeans,tfidf_dbscan,tfidf_hdbscan,fasttext_kmeans,fasttext_dbscan,fasttext_hdbscan,minilm_kmeans,minilm_dbscan,minilm_hdbscan
nmi,0.3527487955915131,0.011213526902189325,0.059529533574898895,0.026719680330190388,0.0028722697483358184,0.00712964636823951,0.5321702644073234,0.12337001053007518,0.2583194348782102
ari,0.1703085427579961,-0.00015499275002035326,0.03249036393960226,0.025015742609832272,0.000699315362591674,0.0026100410007241916,0.5294564902202665,0.0023745117512244565,0.0677886108169944
silhouette,0.07642538051596626,0.42126478034748727,0.045420872823703655,0.13344004189993844,0.6124058562202268,0.4892777746217592,0.11673717945814133,-0.12788689136505127,-0.06130272522568703
calinski,77.35406114104526,28.245500903155577,26.641198234847433,268.1876823474497,77.95975633417994,203.4990051894843,164.07684331870394,12.482970558014694,22.76572981136469
