,tfidf_kmeans,tfidf_dbscan,tfidf_hdbscan,fasttext_kmeans,fasttext_dbscan,fasttext_hdbscan,minilm_kmeans,minilm_dbscan,minilm_hdbscan
nmi,0.37699407824300774,0.0013914345060843166,0.027164823992746553,0.027614502208219593,0.005106750352075419,0.0070149543969631155,0.5398158876296993,0.0011313770578576636,0.012154224801187316
ari,0.19743699090749517,0.0014829512810601618,0.0026269018428697545,0.025975563623044824,0.0008220257092663366,0.002845359668974616,0.53871172264982,0.001251644821141268,0.007353600151344265
silhouette,0.008362991866064758,-0.24586142129993202,-0.2379148832856358,0.12235346130938768,0.5652901951138601,0.4681239806600208,0.07224588096141815,0.04834063723683357,0.03038881905376911
calinski,10.601284399300472,1.000554978666135,4.746998100447342,242.58967492672727,66.30009497958162,187.80935647313808,85.43608672108752,61.79839937332131,36.45554238236639
