,tfidf_kmeans,tfidf_dbscan,tfidf_hdbscan,fasttext_kmeans,fasttext_dbscan,fasttext_hdbscan,minilm_kmeans,minilm_dbscan,minilm_hdbscan
nmi,0.3033079639647843,0.011213526902189325,0.05729683067415403,0.027424635563773773,0.0028722697483358184,0.007836633252396462,0.5428114581473845,0.12506568393059084,0.24220706293798305
ari,0.15992640476579498,-0.00015499275002035326,0.03308898963449067,0.0260941609298574,0.000699315362591674,0.0027298037429089044,0.542607650147175,0.0012296985293086958,0.0512631167462067
silhouette,0.11960293041237231,0.421872327721882,0.06028245836184247,0.13255432770671124,0.6124093899223536,0.48948542245879006,0.11752282083034515,-0.13397666811943054,-0.07376518100500107
calinski,78.53684508091717,28.493429355690694,28.620246771016287,268.2168014510904,77.97593147841259,205.4348243445873,164.06646604826167,12.114038743814481,21.02250411695941
