,tfidf_kmeans,tfidf_dbscan,tfidf_hdbscan,fasttext_kmeans,fasttext_dbscan,fasttext_hdbscan,minilm_kmeans,minilm_dbscan,minilm_hdbscan
nmi,0.30672635174757545,0.011213526902189325,0.05475516981994233,0.027262088310955314,0.0031284543530562432,0.00739906687143675,0.5335482659882226,0.12280637700892455,0.24172850485011893
ari,0.16943478241269352,-0.00015499275002035326,0.024082194322294345,0.02580904378552155,0.000641077737368923,0.002588779319381485,0.5339053978371903,0.0014025003415162015,0.055466252388505013
silhouette,0.1144065288123818,0.40012629260233484,0.02571874501527377,0.1327411230986715,0.6094923133659041,0.48883920103076633,0.11687251925468445,-0.10820528119802475,-0.07891365885734558
calinski,78.65157058781999,27.49000912882083,29.32050370846777,268.25313802117046,78.53693676340605,204.40655778344987,164.2728707885942,14.03619700830202,19.299226273082017
