,tfidf_kmeans,tfidf_dbscan,tfidf_hdbscan,fasttext_kmeans,fasttext_dbscan,fasttext_hdbscan,minilm_kmeans,minilm_dbscan,minilm_hdbscan
nmi,0.37699407824300774,0.0013914345060843166,0.027164823992746553,0.027614502208219593,0.005106750352075419,0.006935564128341221,0.5395010752240349,0.0011313770578576636,0.010491768984035355
ari,0.19743699090749517,0.0014829512810601618,0.0026269018428697545,0.025975563623044824,0.0008220257092663366,0.0028878618275295772,0.536406289735537,0.001251644821141268,0.005587675768209301
silhouette,0.008362991864489048,-0.24586142128784813,-0.23791488330712993,0.122338641254678,0.5652162437092889,0.4681703221652284,0.07222091406583786,0.048327330499887466,0.031180502846837044
calinski,10.601284399300468,1.0005549786661336,4.746998100447337,242.59600133207553,66.31039665194068,187.6782270033644,85.43393986197755,61.79540032143509,36.76960579904791
