,tfidf_kmeans,tfidf_dbscan,tfidf_hdbscan,fasttext_kmeans,fasttext_dbscan,fasttext_hdbscan,minilm_kmeans,minilm_dbscan,minilm_hdbscan
nmi,0.35295402080199406,0.011213526902189325,0.05114686779754549,0.026719680330190388,0.003078320404891551,0.007562545720236648,0.5373335353703489,0.11750919689568608,0.26323537167484545
ari,0.1667240047732253,-0.00015499275002035326,0.008131767877644516,0.025015742609832272,0.0008957908782875132,0.0026097594910599684,0.5380922324960711,0.0022530106497441684,0.10569837205232367
silhouette,0.074819957240161,0.40851667566479255,-0.12182746070269107,0.1334627592166753,0.6100669025970992,0.48827259688685376,0.11688417196273804,-0.11472161114215851,-0.010174756869673729
calinski,77.3427897645012,27.64429584902962,22.680760726532995,268.17501964984814,77.54415157851213,204.05950654974268,164.05791770978274,12.570629596054008,32.170119092315254
